DATE,HOUR,DBT,DPT,RH,GHR,DNR,DHR,CoolingEnergy
1/1/12,1,2.765863037,-0.14029541,81.17998505,0,0,0,0
1/1/12,2,0.725946045,-2.243322754,80.51826477,0,0,0,0
1/1/12,3,-1.356207275,-4.530249023,78.98860931,0,0,0,0
1/1/12,4,-3.641577148,-8.035559082,71.56555939,0,0,0,0
1/1/12,5,-5.615820312,-11.13718262,65.07964325,0,0,0,0
1/1/12,6,-6.580877686,-12.51602783,62.72517014,0,0,0,0
1/1/12,7,-6.76138916,-12.79086914,62.20415115,0,0,0,0
1/1/12,8,-6.300024414,-13.16123047,58.27167511,0,0,0,0
1/1/12,9,-5.492712402,-14.28619995,49.99812698,33,0,33,0
1/1/12,10,-4.991003418,-15.25546875,44.44705582,61,0,61,0
1/1/12,11,-4.605200195,-15.73840942,41.48059845,153,23,144,0
1/1/12,12,-4.305700684,-15.99368896,39.70582962,309,335,168,0
1/1/12,13,-4.399816895,-16.20667114,39.28570938,314,384,154,0
1/1/12,14,-4.942938232,-16.57562866,39.68767929,166,47,148,0
1/1/12,15,-6.032598877,-17.15317383,41.07473755,99,0,99,0
1/1/12,16,-7.344763184,-17.61607971,43.6878891,53,0,53,0
1/1/12,17,-8.233465576,-17.72983398,46.35199738,0,0,0,0
1/1/12,18,-8.54855957,-17.61389771,47.96899414,0,0,0,0
1/1/12,19,-8.596075439,-17.45361938,48.80136871,0,0,0,0
1/1/12,20,-8.580023193,-17.25241699,49.57214355,0,0,0,0
1/1/12,21,-8.686376953,-17.05634155,50.81440735,0,0,0,0
1/1/12,22,-8.959814453,-16.84799805,52.82534409,0,0,0,0
1/1/12,23,-9.246130371,-16.61020508,55.10775375,0,0,0,0
1/1/12,24,-9.457006836,-16.41644897,56.94048309,0,0,0,0
1/2/12,1,-9.624517822,-16.27307739,58.38844299,0,0,0,0
1/2/12,2,-9.723913574,-16.13010254,59.55130005,0,0,0,0
1/2/12,3,-9.793920898,-15.96796265,60.69290543,0,0,0,0
1/2/12,4,-10.07785645,-15.79877319,62.94466782,0,0,0,0
1/2/12,5,-10.52945557,-15.59796753,66.32806396,0,0,0,0
1/2/12,6,-10.92371216,-15.3274292,69.98492432,0,0,0,0
1/2/12,7,-11.18488159,-14.9921936,73.45863342,0,0,0,0
1/2/12,8,-10.64813843,-14.83029785,71.3342514,0,0,0,0
1/2/12,9,-9.057623291,-14.97312012,62.19812012,142,549,51,0
1/2/12,10,-7.084936523,-15.20770874,52.34881592,286,749,68,0
1/2/12,11,-5.314001465,-15.37952271,45.08268738,394,837,78,0
1/2/12,12,-4.034765625,-15.52365723,40.45283127,450,873,82,0
1/2/12,13,-3.328588867,-15.66367187,37.93008041,447,875,82,0
1/2/12,14,-3.218267822,-15.7069458,37.48485565,385,840,76,0
1/2/12,15,-3.680822754,-15.60593262,39.12736893,272,757,64,0
1/2/12,16,-4.622808838,-14.90598145,44.49229431,129,624,37,0
1/2/12,17,-5.454748535,-13.92114868,51.36400986,0,0,0,0
1/2/12,18,-5.860968018,-13.29096069,55.76240921,0,0,0,0
1/2/12,19,-6.081152344,-12.76349487,59.180336,0,0,0,0
1/2/12,20,-6.099737549,-12.13175049,62.3584404,0,0,0,0
1/2/12,21,-5.877661133,-11.41797485,64.91883087,0,0,0,0
1/2/12,22,-5.589788818,-10.72757568,67.10128021,0,0,0,0
1/2/12,23,-5.42053833,-10.15949097,69.29212952,0,0,0,0
1/2/12,24,-5.492956543,-9.781713867,71.78091431,0,0,0,0
1/3/12,1,-5.851721191,-9.6449646,74.5637207,0,0,0,0
1/3/12,2,-6.29944458,-9.697088623,76.83863831,0,0,0,0
1/3/12,3,-6.622747803,-9.816900635,78.02445984,0,0,0,0
1/3/12,4,-6.830511475,-9.907720947,78.71268463,0,0,0,0
1/3/12,5,-7.003790283,-9.950445557,79.49928284,0,0,0,0
1/3/12,6,-7.163305664,-9.965643311,80.3846283,0,0,0,0
1/3/12,7,-7.196783447,-9.938391113,80.76540375,0,0,0,0
1/3/12,8,-6.387884521,-9.662298584,77.57207489,0,0,0,0
1/3/12,9,-4.435491943,-9.081671143,70.01068878,96,230,58,0
1/3/12,10,-1.842962646,-8.491796875,60.44478989,197,313,106,0
1/3/12,11,0.597344971,-8.036383057,52.41734314,275,351,142,0
1/3/12,12,2.002648926,-7.778265381,48.34711838,323,397,155,0
1/3/12,13,2.205133057,-7.672766113,48.04478836,338,476,139,0
1/3/12,14,1.758508301,-7.302435303,51.03912354,260,322,141,0
1/3/12,15,1.068933105,-6.438696289,57.30325699,170,224,107,0
1/3/12,16,0.333642578,-5.701696777,63.9175415,90,236,54,0
1/3/12,17,-0.139044189,-5.465338135,67.34315491,0,0,0,0
1/3/12,18,-0.481329346,-5.468054199,69.0258255,0,0,0,0
1/3/12,19,-0.807928467,-5.452062988,70.77487946,0,0,0,0
1/3/12,20,-1.06519165,-5.34152832,72.72542572,0,0,0,0
1/3/12,21,-1.310675049,-5.184729004,74.92949677,0,0,0,0
1/3/12,22,-1.501654053,-4.999029541,77.06182861,0,0,0,0
1/3/12,23,-1.617559814,-4.836798096,78.67920685,0,0,0,0
1/3/12,24,-1.831671143,-4.787481689,80.22622681,0,0,0,0
1/4/12,1,-2.354498291,-4.89105835,82.73207855,0,0,0,0
1/4/12,2,-3.062719727,-4.984075928,86.58292389,0,0,0,0
1/4/12,3,-3.650274658,-5.022741699,90.19643402,0,0,0,0
1/4/12,4,-4.176184082,-5.145788574,92.95159912,0,0,0,0
1/4/12,5,-4.904577637,-5.703894043,94.12181091,0,0,0,0
1/4/12,6,-5.700537109,-7.152288818,89.48690796,0,0,0,0
1/4/12,7,-6.425543213,-9.165625,80.88815308,0,0,0,0
1/4/12,8,-6.701727295,-10.84006348,72.39554596,0,0,0,0
1/4/12,9,-6.395117187,-11.85825195,65.1969223,102,275,56,0
1/4/12,10,-6.038671875,-12.57785645,59.87941742,202,340,103,0
1/4/12,11,-5.505834961,-13.02088013,55.47817993,394,831,79,0
1/4/12,12,-4.7203125,-13.00119629,52.36003876,449,866,83,0
1/4/12,13,-4.239904785,-12.85678711,51.09397125,447,866,82,0
1/4/12,14,-4.305853271,-12.87360229,51.27798843,387,833,77,0
1/4/12,15,-4.928930664,-13.05771484,52.94824982,277,756,65,0
1/4/12,16,-6.102178955,-13.16147461,57.39673996,134,626,39,0
1/4/12,17,-7.338842773,-13.02902832,63.7885437,0,0,0,0
1/4/12,18,-8.285559082,-12.89319458,69.39785004,0,0,0,0
1/4/12,19,-9.003546143,-12.91004028,73.29361725,0,0,0,0
1/4/12,20,-9.547155762,-13.0015625,75.91988373,0,0,0,0
1/4/12,21,-10.00195923,-13.10294189,78.04409027,0,0,0,0
1/4/12,22,-10.37940063,-13.17905273,79.91201019,0,0,0,0
1/4/12,23,-10.6802124,-13.17902222,81.83978271,0,0,0,0
1/4/12,24,-10.92212524,-13.0774292,84.11700439,0,0,0,0
1/5/12,1,-11.01706543,-12.79849854,86.68885803,0,0,0,0
1/5/12,2,-10.8848938,-12.33206787,89.07048798,0,0,0,0
1/5/12,3,-10.60742798,-11.79089966,90.9994812,0,0,0,0
1/5/12,4,-10.60565796,-11.56729736,92.62947083,0,0,0,0
1/5/12,5,-11.11920776,-11.87937012,94.10707855,0,0,0,0
1/5/12,6,-11.69885864,-12.29416504,95.3352356,0,0,0,0
1/5/12,7,-11.82178345,-12.53858032,94.40158844,0,0,0,0
1/5/12,8,-11.21436157,-12.70847168,88.70449066,0,0,0,0
1/5/12,9,-9.793859863,-12.46259155,80.85115051,94,203,59,0
1/5/12,10,-7.612280273,-11.74136963,72.26648712,181,229,114,0
1/5/12,11,-5.218359375,-10.91098633,64.2935257,240,209,160,0
1/5/12,12,-3.412969971,-10.04694214,60.11071777,252,155,186,0
1/5/12,13,-2.394415283,-9.237249756,59.39425278,287,261,176,0
1/5/12,14,-1.863470459,-8.461401367,60.67951202,258,298,146,0
1/5/12,15,-1.735662842,-7.520147705,64.66230011,210,434,88,0
1/5/12,16,-1.915167236,-6.752905273,69.50856781,27,0,27,0
1/5/12,17,-2.05713501,-6.326116943,72.57362366,0,0,0,0
1/5/12,18,-2.180761719,-5.958807373,75.32111359,0,0,0,0
1/5/12,19,-2.410131836,-5.619085693,78.61536407,0,0,0,0
1/5/12,20,-2.851782227,-5.323980713,83.07109833,0,0,0,0
1/5/12,21,-3.641241455,-5.12668457,89.42974854,0,0,0,0
1/5/12,22,-4.569921875,-5.053442383,96.41629791,0,0,0,0
1/5/12,23,-5.32010498,-5.32010498,100,0,0,0,0
1/5/12,24,-5.850592041,-5.850592041,100,0,0,0,0
1/6/12,1,-6.232885742,-6.232885742,100,0,0,0,0
1/6/12,2,-6.369604492,-6.369604492,100,0,0,0,0
1/6/12,3,-6.3737854,-6.3737854,100,0,0,0,0
1/6/12,4,-6.457739258,-6.828283691,97.19966125,0,0,0,0
1/6/12,5,-6.523291016,-7.232458496,94.69900513,0,0,0,0
1/6/12,6,-6.528936768,-7.760687256,90.95384216,0,0,0,0
1/6/12,7,-6.497106934,-8.428839111,86.14775085,0,0,0,0
1/6/12,8,-6.264746094,-8.930334473,81.38423157,0,0,0,0
1/6/12,9,-5.797613525,-9.458044434,75.35578156,14,0,14,0
1/6/12,10,-5.193762207,-10.03803101,68.76756287,31,0,31,0
1/6/12,11,-4.167456055,-10.49976196,61.36559296,215,133,164,0
1/6/12,12,-2.96439209,-11.17212524,53.1740303,246,131,191,0
1/6/12,13,-2.431402588,-12.16211548,47.2205925,447,857,83,0
1/6/12,14,-2.72699585,-13.13605347,44.61769867,389,828,77,0
1/6/12,15,-3.671057129,-13.85245361,45.15911484,281,756,66,0
1/6/12,16,-5.100012207,-13.99268188,49.71061707,139,628,41,0
1/6/12,17,-6.428442383,-13.69888916,56.33140945,0,0,0,0
1/6/12,18,-7.388067627,-13.46842041,61.78906631,0,0,0,0
1/6/12,19,-7.989324951,-13.13544312,66.50298309,0,0,0,0
1/6/12,20,-8.199438477,-12.68512573,70.10368347,0,0,0,0
1/6/12,21,-8.286138916,-12.29102173,72.85508728,0,0,0,0
1/6/12,22,-8.608862305,-12.07663574,76.00686646,0,0,0,0
1/6/12,23,-9.228887939,-12.00955811,80.21122742,0,0,0,0
1/6/12,24,-9.796118164,-11.96307983,84.17910004,0,0,0,0
1/7/12,1,-10.20963135,-11.94571533,87.09121704,0,0,0,0
1/7/12,2,-10.45383301,-11.95148315,88.74889374,0,0,0,0
1/7/12,3,-10.42508545,-12.02399292,88.03355408,0,0,0,0
1/7/12,4,-10.26758423,-12.20227661,85.70716095,0,0,0,0
1/7/12,5,-10.16202393,-12.35724487,83.94224548,0,0,0,0
1/7/12,6,-10.18344727,-12.47211304,83.31007385,0,0,0,0
1/7/12,7,-10.17548218,-12.5862793,82.4949646,0,0,0,0
1/7/12,8,-9.57755127,-12.96604004,76.32063293,0,0,0,0
1/7/12,9,-8.431829834,-13.79532471,65.23455048,79,86,64,0
1/7/12,10,-6.974005127,-14.50092163,55.01153564,159,121,123,0
1/7/12,11,-5.537207031,-14.85932007,47.86233902,284,351,150,0
1/7/12,12,-4.747869873,-15.1414856,44.05078888,349,481,143,0
1/7/12,13,-4.66461792,-15.41248169,42.80635834,341,453,148,0
1/7/12,14,-5.364752197,-15.75882568,43.85752869,211,127,163,0
1/7/12,15,-6.338995361,-15.95001831,46.4910202,139,77,117,0
1/7/12,16,-7.105200195,-15.71466675,50.27760315,77,83,63,0
1/7/12,17,-7.734106445,-15.10953369,55.48484421,0,0,0,0
1/7/12,18,-8.184667969,-14.48273315,60.49591446,0,0,0,0
1/7/12,19,-8.602331543,-14.38864746,62.97767639,0,0,0,0
1/7/12,20,-9.064123535,-14.88294067,62.69347,0,0,0,0
1/7/12,21,-9.579473877,-15.64752808,61.28546524,0,0,0,0
1/7/12,22,-10.17218628,-16.2977356,60.83853912,0,0,0,0
1/7/12,23,-10.78009644,-16.70996704,61.6801033,0,0,0,0
1/7/12,24,-11.34674683,-17.17963257,62.0357399,0,0,0,0
1/8/12,1,-11.92932739,-17.65741577,62.43405151,0,0,0,0
1/8/12,2,-12.62241211,-17.9450592,64.42967224,0,0,0,0
1/8/12,3,-13.24011841,-18.08643188,66.92597198,0,0,0,0
1/8/12,4,-13.53061523,-18.10623779,68.40900421,0,0,0,0
1/8/12,5,-13.51230469,-17.90682068,69.46922302,0,0,0,0
1/8/12,6,-13.29440918,-17.48511353,70.72202301,0,0,0,0
1/8/12,7,-12.99777832,-16.98886719,71.98136139,0,0,0,0
1/8/12,8,-12.16654053,-16.4848999,70.21174622,0,0,0,0
1/8/12,9,-10.51038208,-15.93860474,64.38316345,146,555,52,0
1/8/12,10,-8.51541748,-15.28418579,58.11049271,293,753,70,0
1/8/12,11,-6.625219727,-14.44095459,53.82235718,403,837,80,0
1/8/12,12,-5.224645996,-13.53024902,52.10895538,251,143,189,0
1/8/12,13,-4.477606201,-12.83377686,52.1121788,458,870,84,0
1/8/12,14,-4.299993896,-12.44400635,53.06361771,399,838,79,0
1/8/12,15,-4.616094971,-12.28726807,55.03105545,289,762,67,0
1/8/12,16,-5.5121521,-12.16107788,59.4907341,145,627,43,0
1/8/12,17,-6.546942139,-12.07904663,64.80085754,0,0,0,0
1/8/12,18,-7.377600098,-12.14520874,68.70678711,0,0,0,0
1/8/12,19,-8.251196289,-12.25531616,72.866539,0,0,0,0
1/8/12,20,-9.165136719,-12.38355103,77.44787598,0,0,0,0
1/8/12,21,-9.976263428,-12.51322021,81.68769836,0,0,0,0
1/8/12,22,-10.55939331,-12.61783447,84.82321167,0,0,0,0
1/8/12,23,-10.91965332,-12.73309937,86.47555542,0,0,0,0
1/8/12,24,-11.11176147,-12.87573853,86.80130005,0,0,0,0
1/9/12,1,-11.18555298,-13.00421753,86.41000366,0,0,0,0
1/9/12,2,-11.20789185,-13.07306519,86.0827179,0,0,0,0
1/9/12,3,-11.27332153,-13.08942261,86.41846466,0,0,0,0
1/9/12,4,-11.42432251,-13.05563965,87.70560455,0,0,0,0
1/9/12,5,-11.55246582,-12.89832153,89.74349213,0,0,0,0
1/9/12,6,-11.47537842,-12.55527344,91.69793701,0,0,0,0
1/9/12,7,-11.0244812,-12.00928345,92.43177032,0,0,0,0
1/9/12,8,-10.30319824,-11.84659424,88.43787384,0,0,0,0
1/9/12,9,-8.836096191,-11.65735474,80.01068115,145,544,52,0
1/9/12,10,-6.153143311,-10.76050415,69.85982513,291,741,71,0
1/9/12,11,-3.094274902,-10.27203979,57.66588974,401,827,81,0
1/9/12,12,-1.140936279,-10.32483521,49.71638489,458,862,85,0
1/9/12,13,-0.519598389,-10.21390381,47.92974091,457,863,85,0
1/9/12,14,-0.621832275,-10.05246582,48.90762329,399,832,80,0
1/9/12,15,-1.546179199,-9.694555664,53.82655716,290,757,68,0
1/9/12,16,-3.317510986,-9.9050354,60.35604477,147,622,44,0
1/9/12,17,-4.773443604,-10.4970459,64.24300385,0,0,0,0
1/9/12,18,-5.395910645,-11.20844116,63.63975906,0,0,0,0
1/9/12,19,-5.837042236,-11.87299194,62.40481567,0,0,0,0
1/9/12,20,-6.002783203,-11.49185791,65.15511322,0,0,0,0
1/9/12,21,-5.881018066,-11.04657593,66.88672638,0,0,0,0
1/9/12,22,-5.77008667,-10.72089233,68.06352997,0,0,0,0
1/9/12,23,-5.777258301,-10.38040771,69.96334076,0,0,0,0
1/9/12,24,-5.841162109,-10.22522583,71.17243958,0,0,0,0
1/10/12,1,-5.906011963,-10.14066162,72.00431061,0,0,0,0
1/10/12,2,-5.95480957,-10.07056274,72.67353821,0,0,0,0
1/10/12,3,-5.993261719,-9.983068848,73.39167786,0,0,0,0
1/10/12,4,-6.023352051,-9.872747803,74.20272827,0,0,0,0
1/10/12,5,-6.069219971,-9.796881104,74.90908813,0,0,0,0
1/10/12,6,-6.146856689,-9.763708496,75.5512085,0,0,0,0
1/10/12,7,-6.16260376,-9.691320801,76.07421875,0,0,0,0
1/10/12,8,-5.609228516,-9.383886719,74.71762085,0,0,0,0
1/10/12,9,-4.08536377,-9.159643555,67.77813721,142,528,52,0
1/10/12,10,-1.983496094,-9.564581299,56.15785217,287,725,70,0
1/10/12,11,-0.345373535,-10.36731567,46.75519943,396,811,81,0
1/10/12,12,0.406518555,-10.93311157,42.331604,454,848,85,0
1/10/12,13,0.538751221,-11.14606323,41.22463226,313,324,173,0
1/10/12,14,-0.041540527,-11.29569092,42.48299026,274,322,149,0
1/10/12,15,-1.231237793,-11.33862915,46.1736145,170,171,119,0
1/10/12,16,-2.422277832,-10.74368896,52.84930038,113,309,60,0
1/10/12,17,-3.192205811,-9.786352539,60.35694504,0,0,0,0
1/10/12,18,-3.643774414,-9.194250488,65.39602661,0,0,0,0
1/10/12,19,-3.986853027,-8.98770752,68.19064331,0,0,0,0
1/10/12,20,-4.252905273,-9.10916748,68.90784454,0,0,0,0
1/10/12,21,-4.428137207,-9.320501709,68.67500305,0,0,0,0
1/10/12,22,-4.562628174,-9.30222168,69.47338867,0,0,0,0
1/10/12,23,-4.699285889,-9.058782959,71.54382324,0,0,0,0
1/10/12,24,-4.865759277,-8.707250977,74.4654541,0,0,0,0
1/11/12,1,-5.052770996,-8.340612793,77.71321106,0,0,0,0
1/11/12,2,-5.224249268,-8.002081299,80.82527924,0,0,0,0
1/11/12,3,-5.38260498,-7.736883545,83.49889374,0,0,0,0
1/11/12,4,-5.535192871,-7.540838623,85.76129913,0,0,0,0
1/11/12,5,-5.65491333,-7.373693848,87.66867828,0,0,0,0
1/11/12,6,-5.714239502,-7.18326416,89.36684418,0,0,0,0
1/11/12,7,-5.704046631,-6.978613281,90.71469116,0,0,0,0
1/11/12,8,-5.468267822,-6.734991455,90.78696442,0,0,0,0
1/11/12,9,-4.957922363,-6.562963867,88.50439453,5,0,5,0
1/11/12,10,-4.395117187,-6.679846191,84.0712738,89,0,89,0
1/11/12,11,-3.943792725,-6.938543701,79.67240906,155,20,147,0
1/11/12,12,-3.67746582,-7.088140869,77.20681763,47,0,47,0
1/11/12,13,-3.617071533,-7.134405518,76.58583832,128,0,128,0
1/11/12,14,-3.661505127,-7.087103271,77.12088013,156,19,148,0
1/11/12,15,-3.808447266,-6.892004395,79.15151978,86,0,86,0
1/11/12,16,-4.074438477,-6.612402344,82.49568176,54,0,54,0
1/11/12,17,-4.242041016,-6.309637451,85.4985199,0,0,0,0
1/11/12,18,-4.235662842,-5.986486816,87.59178162,0,0,0,0
1/11/12,19,-4.157781982,-5.699713135,89.00319672,0,0,0,0
1/11/12,20,-4.071813965,-5.536901855,89.5317688,0,0,0,0
1/11/12,21,-4.060675049,-5.552069092,89.35411835,0,0,0,0
1/11/12,22,-4.190771484,-5.734320068,88.98938751,0,0,0,0
1/11/12,23,-4.449377441,-5.987371826,89.00449371,0,0,0,0
1/11/12,24,-4.780462646,-6.210882568,89.70994568,0,0,0,0
1/12/12,1,-5.023291016,-6.321661377,90.60046387,0,0,0,0
1/12/12,2,-5.111120605,-6.333380127,91.12266541,0,0,0,0
1/12/12,3,-5.150030518,-6.329443359,91.41899109,0,0,0,0
1/12/12,4,-5.215246582,-6.357061768,91.6775589,0,0,0,0
1/12/12,5,-5.364172363,-6.503759766,91.68317413,0,0,0,0
1/12/12,6,-5.656408691,-6.930456543,90.72206879,0,0,0,0
1/12/12,7,-6.031652832,-7.615423584,88.55144501,0,0,0,0
1/12/12,8,-5.813848877,-7.95569458,84.83037567,3,0,3,0
1/12/12,9,-4.735327148,-7.670294189,79.92002106,54,0,54,0
1/12/12,10,-3.376989746,-7.202581787,74.83165741,122,27,114,0
1/12/12,11,-2.367773437,-7.014501953,70.44029999,399,810,81,0
1/12/12,12,-1.927282715,-7.160253906,67.4263382,166,12,160,0
1/12/12,13,-1.936071777,-7.46427002,65.90715027,214,63,186,0
1/12/12,14,-2.164526367,-7.861425781,65.00016022,85,0,85,0
1/12/12,15,-2.55447998,-8.396887207,64.17805481,81,0,81,0
1/12/12,16,-3.170080566,-8.856512451,64.8155365,43,0,43,0
1/12/12,17,-3.762335205,-9.056280518,66.69498444,0,0,0,0
1/12/12,18,-4.181921387,-9.140600586,68.3729248,0,0,0,0
1/12/12,19,-4.432958984,-9.132421875,69.71986389,0,0,0,0
1/12/12,20,-4.717810059,-9.126501465,71.26513672,0,0,0,0
1/12/12,21,-5.122808838,-9.145758057,73.3686142,0,0,0,0
1/12/12,22,-5.518133545,-9.153967285,75.55172729,0,0,0,0
1/12/12,23,-5.922338867,-9.195349121,77.65837097,0,0,0,0
1/12/12,24,-6.362097168,-9.270605469,79.83716583,0,0,0,0
1/13/12,1,-6.764593506,-9.350469971,81.82292938,0,0,0,0
1/13/12,2,-7.123297119,-9.456030273,83.41598511,0,0,0,0
1/13/12,3,-7.514746094,-9.633734131,84.7796936,0,0,0,0
1/13/12,4,-7.964880371,-9.859320068,86.23939514,0,0,0,0
1/13/12,5,-8.369604492,-10.02762451,87.81969452,0,0,0,0
1/13/12,6,-8.695013428,-10.14856567,89.21813202,0,0,0,0
1/13/12,7,-8.845953369,-10.271521,89.40275574,0,0,0,0
1/13/12,8,-8.175665283,-10.17981567,85.4727478,2,0,2,0
1/13/12,9,-6.502905273,-9.626989746,78.47541046,47,0,47,0
1/13/12,10,-4.528387451,-9.25244751,69.56536102,65,0,65,0
1/13/12,11,-3.635198975,-9.583349609,63.38903809,197,77,166,0
1/13/12,12,-3.750891113,-10.00409546,61.85631561,291,231,189,0
1/13/12,13,-3.877233887,-10.15704956,61.69470978,204,48,182,0
1/13/12,14,-4.112768555,-10.32947388,61.94361496,178,44,160,0
1/13/12,15,-4.572454834,-10.53232422,63.10030365,190,231,120,0
1/13/12,16,-5.408758545,-10.54736938,67.13806152,82,75,69,0
1/13/12,17,-6.41965332,-10.35211792,73.6425705,0,0,0,0
1/13/12,18,-7.302038574,-10.22296753,79.61448669,0,0,0,0
1/13/12,19,-7.98795166,-10.37296143,82.96025848,0,0,0,0
1/13/12,20,-8.455236816,-10.67819824,83.97145844,0,0,0,0
1/13/12,21,-8.764501953,-10.96735229,84.06694031,0,0,0,0
1/13/12,22,-9.097021484,-11.2114624,84.61973572,0,0,0,0
1/13/12,23,-9.421820068,-11.35162964,85.83657837,0,0,0,0
1/13/12,24,-9.578985596,-11.37525024,86.73901367,0,0,0,0
1/14/12,1,-9.610601807,-11.30704346,87.42931366,0,0,0,0
1/14/12,2,-9.606939697,-11.18829956,88.23564148,0,0,0,0
1/14/12,3,-9.575872803,-11.09836426,88.65312958,0,0,0,0
1/14/12,4,-9.43994751,-11.0451416,88.08417511,0,0,0,0
1/14/12,5,-9.292364502,-11.02615967,87.20191956,0,0,0,0
1/14/12,6,-9.287207031,-11.04871216,87.01029205,0,0,0,0
1/14/12,7,-9.204931641,-11.01703491,86.66941833,0,0,0,0
1/14/12,8,-8.37265625,-10.76773682,82.84294891,2,0,2,0
1/14/12,9,-6.770819092,-9.948980713,78.09846497,35,0,35,0
1/14/12,10,-4.967047119,-8.838720703,74.27140808,87,0,87,0
1/14/12,11,-3.651861572,-8.121557617,71.14440918,147,10,142,0
1/14/12,12,-3.106085205,-7.800390625,70.02857971,174,17,166,0
1/14/12,13,-2.998022461,-7.707556152,69.96872711,239,100,194,0
1/14/12,14,-3.220831299,-7.80057373,70.62821198,167,27,156,0
1/14/12,15,-3.573248291,-8.058050537,71.07702637,153,86,127,0
1/14/12,16,-4.017340088,-8.107000732,73.20042419,66,0,66,0
1/14/12,17,-4.469213867,-7.956945801,76.61431122,0,0,0,0
1/14/12,18,-4.784429932,-8.02713623,78.03028107,0,0,0,0
1/14/12,19,-5.043005371,-8.161779785,78.74247742,0,0,0,0
1/14/12,20,-5.294195557,-8.211950684,79.9419632,0,0,0,0
1/14/12,21,-5.569921875,-8.203253174,81.68724823,0,0,0,0
1/14/12,22,-5.795782471,-8.220770264,82.98916626,0,0,0,0
1/14/12,23,-5.919195557,-8.297583008,83.27420044,0,0,0,0
1/14/12,24,-5.953588867,-8.358312988,83.09928894,0,0,0,0
1/15/12,1,-5.90994873,-8.320898437,83.06469727,0,0,0,0
1/15/12,2,-5.78873291,-8.12958374,83.53411865,0,0,0,0
1/15/12,3,-5.598883057,-7.883612061,83.92233276,0,0,0,0
1/15/12,4,-5.446783447,-7.784735107,83.59625244,0,0,0,0
1/15/12,5,-5.481542969,-7.976080322,82.58392334,0,0,0,0
1/15/12,6,-5.776281738,-8.491796875,81.13767242,0,0,0,0
1/15/12,7,-6.116247559,-9.203009033,78.76785278,0,0,0,0
1/15/12,8,-6.02411499,-9.843756104,74.37677002,5,0,5,0
1/15/12,9,-5.459997559,-10.28238525,68.82831573,44,0,44,0
1/15/12,10,-4.674169922,-10.36191406,64.44959259,96,0,96,0
1/15/12,11,-3.798651123,-10.02643433,61.9683609,201,79,169,0
1/15/12,12,-3.04932251,-9.646307373,60.38021469,271,164,198,0
1/15/12,13,-2.801489258,-9.528417969,59.83037949,253,122,198,0
1/15/12,14,-3.089056396,-9.668066406,60.45537567,169,28,158,0
1/15/12,15,-3.5668396,-9.961187744,61.21787262,213,318,114,0
1/15/12,16,-4.17923584,-10.20212402,62.88339615,102,182,69,0
1/15/12,17,-4.794989014,-10.20697632,65.84140778,0,0,0,0
1/15/12,18,-5.282995605,-10.12796631,68.74428558,0,0,0,0
1/15/12,19,-5.934057617,-10.20163574,71.81155396,0,0,0,0
1/15/12,20,-6.815222168,-10.41467896,75.53437042,0,0,0,0
1/15/12,21,-7.633001709,-10.6472229,78.97686768,0,0,0,0
1/15/12,22,-8.361547852,-10.90692749,81.86102295,0,0,0,0
1/15/12,23,-9.081182861,-11.19458618,84.6286087,0,0,0,0
1/15/12,24,-9.754034424,-11.47943726,87.21281433,0,0,0,0
1/16/12,1,-10.36008301,-11.74265137,89.57942963,0,0,0,0
1/16/12,2,-10.85687866,-12.00568237,91.23444366,0,0,0,0
1/16/12,3,-11.08612671,-12.37027588,90.23002625,0,0,0,0
1/16/12,4,-11.0427002,-12.78565063,86.95625305,0,0,0,0
1/16/12,5,-11.10858765,-13.04025879,85.63176727,0,0,0,0
1/16/12,6,-11.43884888,-13.16538086,87.03027344,0,0,0,0
1/16/12,7,-11.28989258,-13.18778076,85.84571838,0,0,0,0
1/16/12,8,-10.09232178,-12.90921631,79.84500122,3,0,3,0
1/16/12,9,-8.122747803,-12.12525024,72.90135956,46,0,46,0
1/16/12,10,-5.807348633,-11.1203064,66.12335205,101,0,101,0
1/16/12,11,-3.961920166,-10.46335449,60.60137939,132,0,132,0
1/16/12,12,-2.976843262,-10.0595459,58.13220596,156,4,154,0
1/16/12,13,-2.687811279,-9.891119385,57.65888596,247,108,198,0
1/16/12,14,-2.916387939,-10.06390991,57.85168457,210,90,173,0
1/16/12,15,-3.584356689,-10.70297852,57.80474091,197,227,125,0
1/16/12,16,-4.918249512,-10.97327271,62.5398941,67,0,67,0
1/16/12,17,-6.125097656,-10.82849731,69.33499908,0,0,0,0
1/16/12,18,-6.558752441,-10.94034424,71.03811646,0,0,0,0
1/16/12,19,-6.828222656,-10.99213257,72.22315979,0,0,0,0
1/16/12,20,-7.166204834,-11.07947388,73.61106873,0,0,0,0
1/16/12,21,-7.461309814,-11.12729492,75.01870728,0,0,0,0
1/16/12,22,-7.757727051,-11.1321167,76.72750092,0,0,0,0
1/16/12,23,-8.051702881,-11.14719238,78.40093994,0,0,0,0
1/16/12,24,-8.278692627,-11.18417969,79.56018829,0,0,0,0
1/17/12,1,-8.35602417,-11.2135376,79.85303497,0,0,0,0
1/17/12,2,-8.355596924,-11.2371582,79.70012665,0,0,0,0
1/17/12,3,-8.382330322,-11.22644653,79.93437958,0,0,0,0
1/17/12,4,-8.395147705,-11.12619629,80.65563202,0,0,0,0
